episode_id,agent,maze,total_steps,final_score,foods_eaten,died,avg_dist_to_food,direction_changes,dead_end_entries,path_optimality,steps_per_food,anomaly_score,is_anomaly
1478,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.624,187,0,1.0,57.14,0.17174804916774056,0.0
1479,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,22.828,195,0,1.0,57.14,0.16955021305139617,0.0
1480,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.497,179,0,1.0,57.14,0.1774620159190879,0.0
1481,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,24.064,183,0,1.0,58.82,0.17347128296669911,0.0
1482,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,27.6615,178,0,1.0,60.61,0.13068967180311308,0.0
1483,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,24.3815,171,0,1.0,60.61,0.17476743766876002,0.0
1484,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,22.4685,190,0,1.0,52.63,0.17290443887713414,0.0
1485,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,21.226,185,0,1.0,54.05,0.15281565527286783,0.0
1486,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,25.004,174,0,1.0,55.56,0.1694287366853886,0.0
1487,GreedyBestFirst,Maze3_medium.txt,2000,410,41,0,21.3035,187,0,1.0,48.78,0.13852392546245795,0.0
1488,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,22.836,176,0,1.0,55.56,0.17911809969823972,0.0
1489,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,23.965,176,0,1.0,54.05,0.17146705513776278,0.0
1490,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,20.9075,195,0,1.0,51.28,0.1423578087086227,0.0
1491,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,25.755,190,0,1.0,62.5,0.15637524136200348,0.0
1492,GreedyBestFirst,Maze3_medium.txt,2000,410,41,0,22.2975,184,0,1.0,48.78,0.1535294158821347,0.0
1493,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,25.1055,176,0,1.0,62.5,0.16807157053087624,0.0
1494,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,22.8325,189,0,1.0,54.05,0.1794073209549072,0.0
1495,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,23.426,164,0,1.0,52.63,0.1643650303816705,0.0
1496,GreedyBestFirst,Maze3_medium.txt,2000,410,41,0,21.009,195,0,1.0,48.78,0.12366750661850046,0.0
1497,GreedyBestFirst,Maze3_medium.txt,2000,400,40,0,24.7585,189,0,1.0,50.0,0.15602997338570185,0.0
1498,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,24.081,187,0,1.0,60.61,0.17097168760380677,0.0
1499,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,24.6315,176,0,1.0,60.61,0.17764805824784696,0.0
1500,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,24.5825,176,0,1.0,62.5,0.1735402886084364,0.0
1501,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,26.0855,175,0,1.0,58.82,0.15658966894086412,0.0
1502,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,25.1655,168,0,1.0,60.61,0.16395120037551902,0.0
1503,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,25.472,190,0,1.0,60.61,0.16372112373864905,0.0
1504,GreedyBestFirst,Maze3_medium.txt,2000,400,40,0,24.751,193,0,1.0,50.0,0.1536041989327822,0.0
1505,GreedyBestFirst,Maze3_medium.txt,2000,280,28,0,26.501,186,0,1.0,71.43,0.10513867431070067,0.0
1506,GreedyBestFirst,Maze3_medium.txt,2000,440,44,0,20.8085,189,0,1.0,45.45,0.11721525915734143,0.0
1507,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,24.3365,176,0,1.0,52.63,0.17060771360805238,0.0
1508,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,26.751,179,0,1.0,62.5,0.1493029638340399,0.0
1509,GreedyBestFirst,Maze3_medium.txt,2000,300,30,0,26.391,171,0,1.0,66.67,0.11833978623967839,0.0
1510,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.1725,169,0,1.0,57.14,0.16883534503853498,0.0
1511,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,21.6175,186,0,1.0,55.56,0.16478545105022147,0.0
1512,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,25.006,179,0,1.0,57.14,0.17152080877727371,0.0
1513,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,26.569,198,0,1.0,58.82,0.1393752846726991,0.0
1514,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,24.074,175,0,1.0,60.61,0.17488054106814083,0.0
1515,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,22.275,188,0,1.0,54.05,0.1750165270187105,0.0
1516,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,25.1235,175,0,1.0,62.5,0.16807157053087624,0.0
1517,GreedyBestFirst,Maze3_medium.txt,2000,420,42,0,23.381,188,0,1.0,47.62,0.1481071407115292,0.0
1518,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,22.1765,175,0,1.0,55.56,0.17401025128365044,0.0
1519,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,22.791,195,0,1.0,55.56,0.17645455636596835,0.0
1520,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,23.888,200,0,1.0,52.63,0.1609519196476905,0.0
1521,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,22.217,188,0,1.0,52.63,0.17137180246130307,0.0
1522,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,21.7575,184,0,1.0,60.61,0.155116743290248,0.0
1523,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,23.6985,170,0,1.0,58.82,0.17163855855850074,0.0
1524,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,26.915,199,0,1.0,62.5,0.13418782541048563,0.0
1525,GreedyBestFirst,Maze3_medium.txt,2000,400,40,0,21.8505,178,0,1.0,50.0,0.15993759210268238,0.0
1526,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,24.4425,195,0,1.0,62.5,0.16453973767712604,0.0
1527,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,23.876,186,0,1.0,55.56,0.179698971769917,0.0
1528,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,24.856,178,0,1.0,58.82,0.1745997205779351,0.0
1529,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,27.5305,184,0,1.0,54.05,0.12625579098294587,0.0
1530,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,26.968,151,0,1.0,58.82,0.12178580794057126,0.0
1531,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,21.6075,183,0,1.0,52.63,0.15796601548911066,0.0
1532,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,26.8695,170,0,1.0,64.52,0.12500932713555768,0.0
1533,GreedyBestFirst,Maze3_medium.txt,2000,430,43,0,20.7715,202,0,1.0,46.51,0.09515301450207125,0.0
1534,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,24.804,183,0,1.0,58.82,0.17317631528137195,0.0
1535,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,21.806,189,0,1.0,54.05,0.16361775530945133,0.0
1536,GreedyBestFirst,Maze3_medium.txt,2000,420,42,0,21.5315,188,0,1.0,47.62,0.13517906106776167,0.0
1537,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,23.771,190,0,1.0,64.52,0.1547710701888244,0.0
1538,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,23.2695,190,0,1.0,60.61,0.1694577686020164,0.0
1539,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,25.1375,163,0,1.0,60.61,0.15668053507062624,0.0
1540,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,23.2315,175,0,1.0,55.56,0.1806843457864269,0.0
1541,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,22.387,198,0,1.0,51.28,0.1632313609830499,0.0
1542,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,23.3255,189,0,1.0,55.56,0.18228368286004476,0.0
1543,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,24.9245,174,0,1.0,58.82,0.17241665497298697,0.0
1544,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,22.0485,211,0,1.0,57.14,0.13693808187402434,0.0
1545,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,25.2445,178,0,1.0,62.5,0.1679995344640084,0.0
1546,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,23.272,184,0,1.0,60.61,0.17057297717625292,0.0
1547,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,25.547,182,0,1.0,55.56,0.16298654173975263,0.0
1548,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,22.482,175,0,1.0,60.61,0.16464853636135057,0.0
1549,GreedyBestFirst,Maze3_medium.txt,2000,400,40,0,22.9925,184,0,1.0,50.0,0.16988150125700507,0.0
1550,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,23.1515,171,0,1.0,52.63,0.1696777686213231,0.0
1551,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,24.243,177,0,1.0,64.52,0.1594796357617289,0.0
1552,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,24.1525,184,0,1.0,64.52,0.15680825760275546,0.0
1553,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,25.929,173,0,1.0,64.52,0.14066681705053624,0.0
1554,GreedyBestFirst,Maze3_medium.txt,2000,290,29,0,23.0445,182,0,1.0,68.97,0.11642656264589457,0.0
1555,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,23.189,170,0,1.0,58.82,0.17100747184282938,0.0
1556,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,24.9505,173,0,1.0,64.52,0.15674073856870213,0.0
1557,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,23.141,167,0,1.0,58.82,0.16737259606466798,0.0
1558,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,24.6035,178,0,1.0,62.5,0.17346919740332006,0.0
1559,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,23.724,170,0,1.0,52.63,0.16810925563546997,0.0
1560,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,26.194,171,0,1.0,60.61,0.15585747512729847,0.0
1561,GreedyBestFirst,Maze3_medium.txt,2000,420,42,0,20.104,199,0,1.0,47.62,0.0913119286382636,0.0
1562,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,23.6035,173,0,1.0,51.28,0.16817750935505982,0.0
1563,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,22.822,186,0,1.0,55.56,0.18040091052443213,0.0
1564,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,25.404,182,0,1.0,54.05,0.1626428960218375,0.0
1565,GreedyBestFirst,Maze3_medium.txt,2000,300,30,0,25.0025,174,0,1.0,66.67,0.13546740134427132,0.0
1566,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,21.7735,183,0,1.0,54.05,0.16372803225466437,0.0
1567,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,24.339,190,0,1.0,55.56,0.17769646140369355,0.0
1568,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,22.8785,188,0,1.0,54.05,0.1794073209549072,0.0
1569,GreedyBestFirst,Maze3_medium.txt,2000,400,40,0,22.401,190,0,1.0,50.0,0.1668436001070192,0.0
1570,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,20.388,187,0,1.0,52.63,0.1343653598967262,0.0
1571,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,22.055,185,0,1.0,57.14,0.16907090006500414,0.0
1572,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,22.6475,197,0,1.0,52.63,0.16713731462584114,0.0
1573,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,23.7105,189,0,1.0,60.61,0.17371774680004531,0.0
1574,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,23.745,176,0,1.0,58.82,0.17730647660750593,0.0
1575,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.1035,185,0,1.0,57.14,0.17404735773832558,0.0
1576,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,23.4265,196,0,1.0,60.61,0.16141226415924442,0.0
1577,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,25.4665,182,0,1.0,54.05,0.16206420790940318,0.0
1578,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,23.933,177,0,1.0,55.56,0.17982796627468,0.0
1579,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,25.5625,176,0,1.0,64.52,0.14791912597473883,0.0
1580,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,24.8645,190,0,1.0,55.56,0.17503863770766287,0.0
1581,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.0795,198,0,1.0,57.14,0.1629131948201476,0.0
1582,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,23.993,179,0,1.0,62.5,0.17019661355955729,0.0
1583,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,25.1455,190,0,1.0,57.14,0.1648011056901329,0.0
1584,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,21.8555,192,0,1.0,51.28,0.16075370076613976,0.0
1585,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,24.9195,175,0,1.0,51.28,0.1628247079315664,0.0
1586,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,26.9245,185,0,1.0,58.82,0.14451173971821585,0.0
1587,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.3195,179,0,1.0,57.14,0.17628482575913568,0.0
1588,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,23.1845,174,0,1.0,57.14,0.17473422120423004,0.0
1589,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,23.0795,193,0,1.0,54.05,0.17715208647197583,0.0
1590,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,24.557,178,0,1.0,55.56,0.17778893887642744,0.0
1591,GreedyBestFirst,Maze3_medium.txt,2000,270,27,0,26.3085,178,0,1.0,74.07,0.10328769367727958,0.0
1592,GreedyBestFirst,Maze3_medium.txt,2000,410,41,0,21.263,180,0,1.0,48.78,0.14114635880250254,0.0
1593,GreedyBestFirst,Maze3_medium.txt,2000,280,28,0,24.0835,189,0,1.0,71.43,0.11366009040635511,0.0
1594,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,21.7925,184,0,1.0,57.14,0.16015488878498796,0.0
1595,GreedyBestFirst,Maze3_medium.txt,2000,280,28,0,26.6215,181,0,1.0,71.43,0.10496830984979882,0.0
1596,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,23.6895,180,0,1.0,52.63,0.17394658472443209,0.0
1597,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,25.2005,177,0,1.0,58.82,0.17047027766195333,0.0
1598,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,25.8055,176,0,1.0,64.52,0.14379516339317033,0.0
1599,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,23.0665,177,0,1.0,62.5,0.16351577394778044,0.0
1600,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,24.602,169,0,1.0,60.61,0.1707396461867089,0.0
1601,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
1602,GreedyBestFirst,Maze4_hard.txt,391,40,4,0,33.7647,51,0,1.0,97.75,0.0996631762926668,0.0
1603,GreedyBestFirst,Maze4_hard.txt,215,30,3,0,31.2977,22,0,1.0,71.67,0.08789770645425432,0.0
1604,GreedyBestFirst,Maze4_hard.txt,1105,100,10,0,24.667,156,0,1.0,110.5,0.09139770133393904,0.0
1605,GreedyBestFirst,Maze4_hard.txt,2000,210,21,0,23.2285,309,0,1.0,95.24,0.00739148542362944,0.0
1606,GreedyBestFirst,Maze4_hard.txt,398,40,4,0,34.6055,34,0,1.0,99.5,0.09484889168032978,0.0
1607,GreedyBestFirst,Maze4_hard.txt,1459,150,15,0,20.9253,269,0,1.0,97.27,-0.007387065772414103,1.0
1608,GreedyBestFirst,Maze4_hard.txt,1919,160,16,0,29.4857,266,0,1.0,119.94,0.02765608811885012,0.0
1609,GreedyBestFirst,Maze4_hard.txt,2000,170,17,0,28.015,309,0,1.0,117.65,0.03476895271455849,0.0
1610,GreedyBestFirst,Maze4_hard.txt,121,20,2,0,28.5702,19,0,1.0,60.5,0.0942080890027781,0.0
1611,GreedyBestFirst,Maze4_hard.txt,553,100,10,0,21.3128,106,0,1.0,55.3,0.030030044520501953,0.0
1612,GreedyBestFirst,Maze4_hard.txt,232,20,2,0,26.4871,34,0,1.0,116.0,0.11698005216795149,0.0
1613,GreedyBestFirst,Maze4_hard.txt,322,30,3,0,26.5435,33,0,1.0,107.33,0.13509734872857593,0.0
1614,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
1615,GreedyBestFirst,Maze4_hard.txt,479,40,4,0,23.0355,68,0,1.0,119.75,0.12001803748067952,0.0
1616,GreedyBestFirst,Maze4_hard.txt,371,20,2,0,24.1725,42,0,1.0,185.5,0.11047050342753312,0.0
1617,GreedyBestFirst,Maze4_hard.txt,867,70,7,0,23.5571,149,0,1.0,123.86,0.08739522165627711,0.0
1618,GreedyBestFirst,Maze4_hard.txt,204,10,1,0,27.0784,17,0,1.0,204.0,0.07339284589982265,0.0
1619,GreedyBestFirst,Maze4_hard.txt,472,30,3,0,31.0445,52,0,1.0,157.33,0.11407271701883398,0.0
1620,GreedyBestFirst,Maze4_hard.txt,233,10,1,0,22.1416,18,0,1.0,233.0,0.057398479685531134,0.0
1621,GreedyBestFirst,Maze4_hard.txt,1880,200,20,0,23.9383,276,0,1.0,94.0,0.030605362447764795,0.0
1622,GreedyBestFirst,Maze4_hard.txt,1184,80,8,0,27.4561,164,0,1.0,148.0,0.10194051457731862,0.0
1623,GreedyBestFirst,Maze4_hard.txt,1274,130,13,0,22.9804,201,0,1.0,98.0,0.054797678629835755,0.0
1624,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,24.908,327,0,1.0,100.0,0.02602742557981874,0.0
1625,GreedyBestFirst,Maze4_hard.txt,259,40,4,0,27.583,45,0,1.0,64.75,0.11417810057164757,0.0
1626,GreedyBestFirst,Maze4_hard.txt,1000,80,8,0,28.636,134,0,1.0,125.0,0.11129412054541021,0.0
1627,GreedyBestFirst,Maze4_hard.txt,55,10,1,0,20.9091,9,0,1.0,55.0,0.06874094596851066,0.0
1628,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
1629,GreedyBestFirst,Maze4_hard.txt,323,30,3,0,24.356,52,0,1.0,107.67,0.12550994184364017,0.0
1630,GreedyBestFirst,Maze4_hard.txt,200,20,2,0,22.325,34,0,1.0,100.0,0.10488805138393903,0.0
1631,GreedyBestFirst,Maze4_hard.txt,1256,110,11,0,26.6019,174,0,1.0,114.18,0.08364847503413753,0.0
1632,GreedyBestFirst,Maze4_hard.txt,383,40,4,0,33.0496,61,0,1.0,95.75,0.10378967624476704,0.0
1633,GreedyBestFirst,Maze4_hard.txt,1485,90,9,0,28.5717,183,0,1.0,165.0,0.07457883933962617,0.0
1634,GreedyBestFirst,Maze4_hard.txt,2000,150,15,0,31.269,264,0,1.0,133.33,0.03844034854800049,0.0
1635,GreedyBestFirst,Maze4_hard.txt,452,50,5,0,25.542,78,0,1.0,90.4,0.11254160565122479,0.0
1636,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
1637,GreedyBestFirst,Maze4_hard.txt,126,10,1,0,24.9286,28,0,1.0,126.0,0.08645948799645675,0.0
1638,GreedyBestFirst,Maze4_hard.txt,1238,100,10,0,32.9443,175,0,1.0,123.8,0.0701401229741313,0.0
1639,GreedyBestFirst,Maze4_hard.txt,1876,200,20,0,25.2377,312,0,1.0,93.8,0.009895354508996923,0.0
1640,GreedyBestFirst,Maze4_hard.txt,139,10,1,0,36.2446,20,0,1.0,139.0,0.05560217626675468,0.0
1641,GreedyBestFirst,Maze4_hard.txt,291,20,2,0,26.0756,44,0,1.0,145.5,0.1156641556376789,0.0
1642,GreedyBestFirst,Maze4_hard.txt,1043,100,10,0,26.2052,143,0,1.0,104.3,0.10155757730659365,0.0
1643,GreedyBestFirst,Maze4_hard.txt,108,30,3,0,25.6389,15,0,1.0,36.0,0.06502985299952002,0.0
1644,GreedyBestFirst,Maze4_hard.txt,302,20,2,0,25.7285,30,0,1.0,151.0,0.12135391178308003,0.0
1645,GreedyBestFirst,Maze4_hard.txt,400,30,3,0,29.8275,74,0,1.0,133.33,0.10286295124184697,0.0
1646,GreedyBestFirst,Maze4_hard.txt,250,20,2,0,27.296,37,0,1.0,125.0,0.11761485187863857,0.0
1647,GreedyBestFirst,Maze4_hard.txt,668,80,8,0,26.5913,119,0,1.0,83.5,0.09275489109389595,0.0
1648,GreedyBestFirst,Maze4_hard.txt,866,110,11,0,23.2933,160,0,1.0,78.73,0.05381350230072779,0.0
1649,GreedyBestFirst,Maze4_hard.txt,1230,110,11,0,23.561,185,0,1.0,111.82,0.07344027943945997,0.0
1650,GreedyBestFirst,Maze4_hard.txt,1208,110,11,0,29.1258,132,0,1.0,109.82,0.09685286942356963,0.0
1651,GreedyBestFirst,Maze4_hard.txt,1628,190,19,0,26.2862,240,0,1.0,85.68,0.042615926145532,0.0
1652,GreedyBestFirst,Maze4_hard.txt,1193,120,12,0,24.347,182,0,1.0,99.42,0.07621989106380667,0.0
1653,GreedyBestFirst,Maze4_hard.txt,1962,170,17,0,27.3017,237,0,1.0,115.41,0.06385326955356774,0.0
1654,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,25.9735,290,0,1.0,100.0,0.04348030225498689,0.0
1655,GreedyBestFirst,Maze4_hard.txt,610,60,6,0,34.6459,89,0,1.0,101.67,0.07925588950983686,0.0
1656,GreedyBestFirst,Maze4_hard.txt,428,30,3,0,24.7126,49,0,1.0,142.67,0.1267697858503803,0.0
1657,GreedyBestFirst,Maze4_hard.txt,252,30,3,0,21.2103,45,0,1.0,84.0,0.11382653543155985,0.0
1658,GreedyBestFirst,Maze4_hard.txt,1769,160,16,0,26.0204,301,0,1.0,110.56,0.023962687534096916,0.0
1659,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,26.241,287,0,1.0,100.0,0.0472838509341722,0.0
1660,GreedyBestFirst,Maze4_hard.txt,1327,100,10,0,29.6707,129,0,1.0,132.7,0.09429484569119306,0.0
1661,GreedyBestFirst,Maze4_hard.txt,554,90,9,0,21.2256,94,0,1.0,61.56,0.03614407391513608,0.0
1662,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
1663,GreedyBestFirst,Maze4_hard.txt,937,100,10,0,30.1505,137,0,1.0,93.7,0.08935299199992836,0.0
1664,GreedyBestFirst,Maze4_hard.txt,385,20,2,0,27.1506,45,0,1.0,192.5,0.10948168491994786,0.0
1665,GreedyBestFirst,Maze4_hard.txt,319,40,4,0,21.8934,53,0,1.0,79.75,0.11667270799522328,0.0
1666,GreedyBestFirst,Maze4_hard.txt,1175,120,12,0,25.6043,182,0,1.0,97.92,0.08544488809866618,0.0
1667,GreedyBestFirst,Maze4_hard.txt,317,50,5,0,19.1009,68,0,1.0,63.4,0.08201882086685519,0.0
1668,GreedyBestFirst,Maze4_hard.txt,755,70,7,0,28.2159,122,0,1.0,107.86,0.09606836826592063,0.0
1669,GreedyBestFirst,Maze4_hard.txt,987,80,8,0,29.6261,122,0,1.0,123.38,0.11095991459317361,0.0
1670,GreedyBestFirst,Maze4_hard.txt,1776,200,20,0,23.9257,275,0,1.0,88.8,0.02681845941155192,0.0
1671,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,28.32,314,0,1.0,100.0,0.025130060512984165,0.0
1672,GreedyBestFirst,Maze4_hard.txt,2000,140,14,0,30.1695,236,0,1.0,142.86,0.05799277046108242,0.0
1673,GreedyBestFirst,Maze4_hard.txt,289,20,2,0,30.9031,40,0,1.0,144.5,0.10845902412152325,0.0
1674,GreedyBestFirst,Maze4_hard.txt,1478,120,12,0,25.1461,178,0,1.0,123.17,0.07941169973965945,0.0
1675,GreedyBestFirst,Maze4_hard.txt,2000,180,18,0,26.5035,286,0,1.0,111.11,0.04941041444897998,0.0
1676,GreedyBestFirst,Maze4_hard.txt,972,70,7,0,35.7778,99,0,1.0,138.86,0.06031481510962211,0.0
1677,GreedyBestFirst,Maze4_hard.txt,583,40,4,0,33.446,67,0,1.0,145.75,0.09697821297840509,0.0
1678,GreedyBestFirst,Maze4_hard.txt,227,40,4,0,18.6432,40,0,1.0,56.75,0.08597875353186896,0.0
1679,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
1680,GreedyBestFirst,Maze4_hard.txt,1327,120,12,0,28.4898,187,0,1.0,110.58,0.08220540320662262,0.0
1681,GreedyBestFirst,Maze4_hard.txt,237,40,4,0,23.0,35,0,1.0,59.25,0.10217021186625119,0.0
1682,GreedyBestFirst,Maze4_hard.txt,1741,150,15,0,28.0775,248,0,1.0,116.07,0.05892048279189144,0.0
1683,GreedyBestFirst,Maze4_hard.txt,64,10,1,0,32.5,9,0,1.0,64.0,0.06007084851605338,0.0
1684,GreedyBestFirst,Maze4_hard.txt,2000,180,18,0,30.9615,288,0,1.0,111.11,0.02475403916135277,0.0
1685,GreedyBestFirst,Maze4_hard.txt,1172,120,12,0,28.3541,138,0,1.0,97.67,0.09340241232651031,0.0
1686,GreedyBestFirst,Maze4_hard.txt,250,20,2,0,22.58,25,0,1.0,125.0,0.10951275836407004,0.0
1687,GreedyBestFirst,Maze4_hard.txt,461,20,2,0,39.1388,46,0,1.0,230.5,0.046926662263982455,0.0
1688,GreedyBestFirst,Maze4_hard.txt,320,40,4,0,20.2344,50,0,1.0,80.0,0.11113072407040303,0.0
1689,GreedyBestFirst,Maze4_hard.txt,167,30,3,0,18.5629,34,0,1.0,55.67,0.08541185914206467,0.0
1690,GreedyBestFirst,Maze4_hard.txt,214,20,2,0,29.271,18,0,1.0,107.0,0.10534978001249506,0.0
1691,GreedyBestFirst,Maze4_hard.txt,1222,100,10,0,28.8118,174,0,1.0,122.2,0.09144345603125292,0.0
1692,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
1693,GreedyBestFirst,Maze4_hard.txt,878,80,8,0,25.6834,141,0,1.0,109.75,0.10378726015746231,0.0
1694,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
1695,GreedyBestFirst,Maze4_hard.txt,1688,170,17,0,27.0658,236,0,1.0,99.29,0.05586318689926828,0.0
1696,GreedyBestFirst,Maze4_hard.txt,778,70,7,0,23.865,126,0,1.0,111.14,0.09065296049408267,0.0
1697,GreedyBestFirst,Maze4_hard.txt,291,30,3,0,21.7663,51,0,1.0,97.0,0.12049913180916488,0.0
1698,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
1699,GreedyBestFirst,Maze4_hard.txt,483,50,5,0,18.4493,91,0,1.0,96.6,0.08609188569483028,0.0
1700,GreedyBestFirst,Maze4_hard.txt,749,70,7,0,28.1202,81,0,1.0,107.0,0.10271165911522967,0.0
1701,GreedyBestFirst,Maze4_hard.txt,463,50,5,0,30.1814,76,0,1.0,92.6,0.10826409239212459,0.0
